user_id,upgraded,upgrade_date,days_to_upgrade,signup_date,last_active_date,days_alive,num_sessions,avg_session_length_minutes,total_session_length_minutes,avg_days_between_sessions,num_repeated_session_days,days_first_feature_after_signup,first_feature_used,last_feature_used,using_top_features,num_top_feature_sessions,features_before_upgrade,features_after_upgrade,num_repeated_features,days_since_last_activity,pred_churn_90,actual_cancelled,last_active_quarter,churn_90d,days_to_upgrade_filled,unique_features_count
user_0345,False,,,2023-11-17 00:00:00+00:00,2024-03-03 00:00:00+00:00,107,21,27.086190476190474,568.81,4.65,4,3,comment,file_upload,True,11,,,5,53,False,False,2024Q1,False,-1.0,5
user_0346,False,,,2023-03-21 00:00:00+00:00,2023-07-06 00:00:00+00:00,107,15,13.805333333333333,207.08,8.285714285714286,0,1,task_create,task_edit,True,8,,,4,294,True,True,2023Q3,True,-1.0,5
user_0347,True,2023-07-11 00:00:00+00:00,46.0,2023-05-26 00:00:00+00:00,2023-06-25 00:00:00+00:00,30,15,17.296666666666667,259.45,7.928571428571429,0,9,calendar_view,comment,True,8,"calendar_view,comment,file_upload,task_edit","comment,file_upload,task_create,task_edit",3,305,True,True,2023Q2,True,46.0,5
user_0348,False,,,2023-05-20 00:00:00+00:00,2023-06-24 00:00:00+00:00,35,5,15.786000000000001,78.93,25.0,1,7,comment,task_edit,True,2,,,1,306,True,True,2023Q2,True,-1.0,4
user_0349,False,,,2023-04-03 00:00:00+00:00,2023-08-02 00:00:00+00:00,121,12,21.705,260.46,8.636363636363637,2,10,comment,file_upload,True,11,,,3,267,True,True,2023Q3,True,-1.0,4
user_0350,True,2023-09-11 00:00:00+00:00,39.0,2023-08-03 00:00:00+00:00,2023-09-20 00:00:00+00:00,48,6,17.698333333333334,106.19,11.4,1,24,comment,task_edit,True,3,comment,"calendar_view,task_create,task_edit",2,218,True,True,2023Q3,True,39.0,4
user_0351,False,,,2023-09-21 00:00:00+00:00,2023-12-23 00:00:00+00:00,93,9,25.99777777777778,233.98000000000002,14.875,0,1,calendar_view,task_edit,True,4,,,4,124,True,True,2023Q4,True,-1.0,4
user_0352,False,,,2023-05-08 00:00:00+00:00,2023-07-23 00:00:00+00:00,76,11,14.646363636363638,161.11,10.0,0,7,task_create,calendar_view,True,7,,,4,277,True,True,2023Q3,True,-1.0,5
user_0353,False,,,2023-09-07 00:00:00+00:00,2023-12-08 00:00:00+00:00,92,10,24.077,240.77,11.11111111111111,0,11,task_edit,calendar_view,True,4,,,4,139,True,True,2023Q4,True,-1.0,4
user_0354,True,2023-06-13 00:00:00+00:00,41.0,2023-05-03 00:00:00+00:00,2023-09-01 00:00:00+00:00,121,13,23.975384615384616,311.68,8.333333333333334,3,13,task_create,file_upload,True,9,"comment,task_create","calendar_view,comment,file_upload,task_create,task_edit",4,237,True,True,2023Q3,True,41.0,5
user_0355,False,,,2023-01-11 00:00:00+00:00,2023-03-24 00:00:00+00:00,72,6,36.05166666666667,216.31,20.2,0,16,task_create,task_create,True,4,,,2,398,True,True,2023Q1,True,-1.0,4
user_0356,False,,,2023-12-02 00:00:00+00:00,2024-01-13 00:00:00+00:00,42,6,9.118333333333334,54.71,20.8,0,16,calendar_view,task_edit,True,2,,,2,103,True,False,2024Q1,True,-1.0,3
user_0357,True,2023-05-05 00:00:00+00:00,36.0,2023-03-30 00:00:00+00:00,2023-08-23 00:00:00+00:00,146,12,16.80666666666667,201.68,7.363636363636363,1,12,task_edit,file_upload,True,6,"calendar_view,comment,task_edit","comment,file_upload,task_create,task_edit",4,246,True,True,2023Q3,True,36.0,5
user_0358,True,2023-11-19 00:00:00+00:00,8.0,2023-11-11 00:00:00+00:00,2024-01-12 00:00:00+00:00,62,9,11.322222222222223,101.9,14.875,1,0,calendar_view,task_create,True,2,"calendar_view,comment","calendar_view,task_create,task_edit",2,104,True,False,2024Q1,True,8.0,4
user_0359,False,,,2023-05-29 00:00:00+00:00,2023-08-10 00:00:00+00:00,73,21,21.78761904761905,457.54,5.05,0,9,task_edit,task_create,True,13,,,5,259,True,True,2023Q3,True,-1.0,5
user_0360,False,,,2023-04-21 00:00:00+00:00,2023-07-02 00:00:00+00:00,72,12,20.648333333333333,247.78,8.636363636363637,1,4,calendar_view,comment,True,4,,,3,298,True,True,2023Q3,True,-1.0,5
user_0361,False,,,2023-08-19 00:00:00+00:00,2023-12-23 00:00:00+00:00,126,9,17.14888888888889,154.34,14.25,1,1,task_create,calendar_view,True,5,,,3,124,True,True,2023Q4,True,-1.0,4
user_0362,True,2023-03-04 00:00:00+00:00,20.0,2023-02-12 00:00:00+00:00,2023-06-17 00:00:00+00:00,125,8,29.78625,238.29,10.428571428571429,0,27,task_edit,file_upload,True,5,,"comment,file_upload,task_edit",3,313,True,True,2023Q2,True,20.0,3
user_0363,False,,,2023-07-01 00:00:00+00:00,2023-11-25 00:00:00+00:00,147,8,33.295,266.36,13.857142857142858,0,4,task_create,task_create,True,6,,,1,152,True,True,2023Q4,True,-1.0,5
user_0364,False,,,2023-01-03 00:00:00+00:00,2023-02-26 00:00:00+00:00,54,12,15.8975,190.77,9.818181818181818,0,2,calendar_view,file_upload,True,9,,,3,424,True,True,2023Q1,True,-1.0,5
user_0365,True,2023-11-24 00:00:00+00:00,27.0,2023-10-28 00:00:00+00:00,2024-03-12 00:00:00+00:00,136,11,14.282727272727273,157.11,11.2,0,4,file_upload,calendar_view,True,6,"comment,file_upload","calendar_view,comment,file_upload,task_create,task_edit",3,44,False,False,2024Q1,False,27.0,5
user_0366,True,2023-04-25 00:00:00+00:00,25.0,2023-03-31 00:00:00+00:00,2023-07-08 00:00:00+00:00,99,13,13.961538461538462,181.5,9.416666666666666,0,6,calendar_view,task_create,True,11,"calendar_view,comment","comment,file_upload,task_create,task_edit",3,292,True,True,2023Q3,True,25.0,5
user_0367,False,,,2023-04-19 00:00:00+00:00,2023-09-05 00:00:00+00:00,139,12,22.079166666666666,264.95,9.636363636363637,2,9,task_create,task_create,True,9,,,3,233,True,True,2023Q3,True,-1.0,4
user_0368,True,2023-04-02 00:00:00+00:00,47.0,2023-02-14 00:00:00+00:00,2023-06-03 00:00:00+00:00,109,12,18.424166666666668,221.09,10.909090909090908,1,0,calendar_view,calendar_view,True,6,"calendar_view,file_upload,task_create","calendar_view,file_upload,task_create,task_edit",3,327,True,True,2023Q2,True,47.0,4
user_0369,False,,,2023-05-01 00:00:00+00:00,2023-08-06 00:00:00+00:00,97,9,20.572222222222223,185.15,12.125,0,15,file_upload,comment,True,5,,,4,263,True,True,2023Q3,True,-1.0,4
user_0370,True,2023-02-25 00:00:00+00:00,34.0,2023-01-22 00:00:00+00:00,2023-06-09 00:00:00+00:00,138,16,23.646874999999998,378.34999999999997,6.6,2,15,file_upload,file_upload,True,11,file_upload,"calendar_view,comment,file_upload,task_create,task_edit",5,321,True,True,2023Q2,True,34.0,5
user_0371,False,,,2023-05-21 00:00:00+00:00,2023-07-06 00:00:00+00:00,46,18,23.224999999999998,418.04999999999995,6.764705882352941,1,0,calendar_view,file_upload,True,13,,,5,294,True,True,2023Q3,True,-1.0,5
user_0372,False,,,2023-09-21 00:00:00+00:00,2023-10-24 00:00:00+00:00,33,13,25.363076923076925,329.72,7.5,2,5,comment,calendar_view,True,9,,,3,184,True,True,2023Q4,True,-1.0,4
user_0373,True,2023-12-17 00:00:00+00:00,14.0,2023-12-03 00:00:00+00:00,2024-03-19 00:00:00+00:00,107,6,30.876666666666665,185.26,12.8,0,52,calendar_view,calendar_view,True,2,,"calendar_view,file_upload,task_edit",2,37,False,False,2024Q1,False,14.0,3
user_0374,False,,,2023-02-05 00:00:00+00:00,2023-04-15 00:00:00+00:00,69,6,17.735,106.41,22.4,0,3,task_create,task_edit,True,3,,,1,376,True,True,2023Q2,True,-1.0,5
user_0375,False,,,2023-07-21 00:00:00+00:00,2023-09-27 00:00:00+00:00,68,13,22.220769230769232,288.87,9.166666666666666,0,8,task_edit,file_upload,True,8,,,4,211,True,True,2023Q3,True,-1.0,5
user_0376,True,2023-01-13 00:00:00+00:00,8.0,2023-01-05 00:00:00+00:00,2023-04-13 00:00:00+00:00,98,7,29.572857142857142,207.01,14.166666666666666,0,5,comment,file_upload,True,4,comment,"calendar_view,comment,file_upload,task_edit",3,378,True,True,2023Q2,True,8.0,4
user_0377,True,2023-03-16 00:00:00+00:00,21.0,2023-02-23 00:00:00+00:00,2023-04-06 00:00:00+00:00,42,7,24.711428571428574,172.98000000000002,17.0,0,13,calendar_view,task_edit,True,4,calendar_view,"calendar_view,comment,task_create,task_edit",3,385,True,True,2023Q2,True,21.0,4
user_0378,False,,,2023-04-28 00:00:00+00:00,2023-09-15 00:00:00+00:00,140,8,15.7375,125.9,12.142857142857142,1,34,comment,file_upload,True,7,,,2,223,True,True,2023Q3,True,-1.0,4
user_0379,False,,,2023-08-17 00:00:00+00:00,2023-12-28 00:00:00+00:00,133,8,26.2725,210.18,13.714285714285714,1,8,calendar_view,calendar_view,True,4,,,4,119,True,False,2023Q4,True,-1.0,4
user_0380,False,,,2023-03-09 00:00:00+00:00,2023-07-15 00:00:00+00:00,128,12,11.145000000000001,133.74,10.727272727272727,0,0,file_upload,comment,True,7,,,4,285,True,True,2023Q3,True,-1.0,4
user_0381,False,,,2023-06-02 00:00:00+00:00,2023-10-19 00:00:00+00:00,139,12,16.518333333333334,198.22,10.363636363636363,1,6,comment,calendar_view,True,10,,,3,189,True,True,2023Q4,True,-1.0,4
user_0382,False,,,2023-12-06 00:00:00+00:00,2024-03-27 00:00:00+00:00,112,10,13.497,134.97,9.777777777777779,0,28,calendar_view,calendar_view,True,5,,,3,29,False,False,2024Q1,False,-1.0,3
user_0383,False,,,2023-06-15 00:00:00+00:00,2023-08-29 00:00:00+00:00,75,5,23.291999999999998,116.46,14.0,0,29,task_edit,task_edit,True,1,,,1,240,True,True,2023Q3,True,-1.0,3
user_0384,True,2023-07-16 00:00:00+00:00,46.0,2023-05-31 00:00:00+00:00,2023-10-12 00:00:00+00:00,134,13,10.296923076923077,133.86,8.916666666666666,1,2,calendar_view,task_create,True,7,"calendar_view,comment","calendar_view,comment,file_upload,task_create,task_edit",4,196,True,True,2023Q4,True,46.0,5
user_0385,False,,,2023-02-27 00:00:00+00:00,2023-05-07 00:00:00+00:00,69,11,20.376363636363635,224.14,8.0,0,0,task_create,comment,True,6,,,4,354,True,True,2023Q2,True,-1.0,5
user_0386,False,,,2023-01-08 00:00:00+00:00,2023-05-17 00:00:00+00:00,129,10,14.885,148.85,9.88888888888889,0,1,comment,task_create,True,7,,,3,344,True,True,2023Q2,True,-1.0,4
user_0387,False,,,2023-05-04 00:00:00+00:00,2023-09-19 00:00:00+00:00,138,15,20.401333333333334,306.02,7.357142857142857,0,6,file_upload,task_create,True,11,,,3,219,True,True,2023Q3,True,-1.0,5
user_0388,True,2023-04-11 00:00:00+00:00,43.0,2023-02-27 00:00:00+00:00,2023-06-05 00:00:00+00:00,98,13,9.701538461538462,126.12,6.25,1,1,calendar_view,calendar_view,True,9,"calendar_view,comment,file_upload,task_create,task_edit","calendar_view,task_create,task_edit",4,325,True,True,2023Q2,True,43.0,5
user_0389,False,,,2023-08-03 00:00:00+00:00,2023-10-05 00:00:00+00:00,63,5,17.442,87.21,16.5,0,35,task_create,calendar_view,True,3,,,0,203,True,True,2023Q4,True,-1.0,5
user_0390,False,,,2023-04-06 00:00:00+00:00,2023-05-07 00:00:00+00:00,31,8,16.4325,131.46,11.428571428571429,0,30,calendar_view,task_edit,True,2,,,2,354,True,True,2023Q2,True,-1.0,4
user_0391,False,,,2023-05-27 00:00:00+00:00,2023-09-26 00:00:00+00:00,122,7,25.04,175.28,17.166666666666668,0,11,comment,file_upload,True,5,,,2,212,True,True,2023Q3,True,-1.0,5
user_0392,False,,,2023-10-30 00:00:00+00:00,2024-03-07 00:00:00+00:00,129,9,18.977777777777778,170.8,11.75,0,25,file_upload,comment,True,6,,,3,49,False,False,2024Q1,False,-1.0,5
user_0393,False,,,2023-08-03 00:00:00+00:00,2023-11-07 00:00:00+00:00,96,7,27.89142857142857,195.23999999999998,15.833333333333334,1,4,calendar_view,file_upload,True,4,,,2,170,True,True,2023Q4,True,-1.0,3
user_0394,True,2023-08-02 00:00:00+00:00,8.0,2023-07-25 00:00:00+00:00,2023-09-10 00:00:00+00:00,47,14,17.97,251.57999999999998,7.230769230769231,1,5,comment,task_create,True,13,comment,"calendar_view,comment,file_upload,task_create",3,228,True,True,2023Q3,True,8.0,4
user_0395,True,2023-11-21 00:00:00+00:00,42.0,2023-10-10 00:00:00+00:00,2023-12-12 00:00:00+00:00,63,7,20.131428571428575,140.92000000000002,16.333333333333332,0,22,task_edit,task_create,True,3,task_edit,"calendar_view,file_upload,task_create",2,135,True,True,2023Q4,True,42.0,4
user_0396,False,,,2023-07-03 00:00:00+00:00,2023-10-20 00:00:00+00:00,109,10,27.022,270.21999999999997,9.666666666666666,1,6,task_create,task_edit,True,7,,,4,188,True,True,2023Q4,True,-1.0,5
user_0397,False,,,2023-11-23 00:00:00+00:00,2024-02-06 00:00:00+00:00,75,13,18.520769230769233,240.77,7.25,0,19,task_create,calendar_view,True,6,,,4,79,False,False,2024Q1,False,-1.0,4
user_0398,True,2023-05-24 00:00:00+00:00,36.0,2023-04-18 00:00:00+00:00,2023-09-05 00:00:00+00:00,140,13,27.51615384615385,357.71000000000004,9.25,1,7,calendar_view,task_edit,True,7,"calendar_view,task_create,task_edit","calendar_view,comment,file_upload,task_create,task_edit",5,233,True,True,2023Q3,True,36.0,5
user_0399,True,2024-01-14 00:00:00+00:00,49.0,2023-11-26 00:00:00+00:00,2024-03-30 00:00:00+00:00,125,11,20.343636363636364,223.78,10.7,0,13,task_create,task_edit,True,6,"file_upload,task_create","calendar_view,comment,file_upload,task_create,task_edit",4,26,False,False,2024Q1,False,49.0,5
user_0400,False,,,2023-04-05 00:00:00+00:00,2023-05-08 00:00:00+00:00,33,13,15.950769230769229,207.35999999999999,8.25,2,15,calendar_view,calendar_view,True,8,,,4,353,True,True,2023Q2,True,-1.0,4
user_0401,False,,,2023-04-15 00:00:00+00:00,2023-08-19 00:00:00+00:00,126,11,20.69363636363636,227.63,7.6,0,1,file_upload,task_create,True,10,,,3,250,True,True,2023Q3,True,-1.0,4
user_0402,False,,,2023-01-21 00:00:00+00:00,2023-03-21 00:00:00+00:00,59,14,19.178571428571427,268.5,8.692307692307692,1,0,file_upload,file_upload,True,9,,,4,401,True,True,2023Q1,True,-1.0,5
user_0403,False,,,2023-05-05 00:00:00+00:00,2023-08-23 00:00:00+00:00,110,11,14.851818181818182,163.37,11.5,0,2,file_upload,comment,True,10,,,2,246,True,True,2023Q3,True,-1.0,4
user_0404,True,2023-05-06 00:00:00+00:00,26.0,2023-04-10 00:00:00+00:00,2023-05-19 00:00:00+00:00,39,14,17.769285714285715,248.77,7.0,0,9,task_edit,file_upload,True,9,"file_upload,task_create,task_edit","calendar_view,comment,file_upload,task_edit",4,342,True,True,2023Q2,True,26.0,5
user_0405,True,2023-10-09 00:00:00+00:00,51.0,2023-08-19 00:00:00+00:00,2023-11-13 00:00:00+00:00,86,8,22.92,183.36,12.714285714285714,1,1,calendar_view,task_create,True,5,"calendar_view,task_create","calendar_view,file_upload,task_create",3,164,True,True,2023Q4,True,51.0,3
user_0406,True,2023-02-11 00:00:00+00:00,32.0,2023-01-10 00:00:00+00:00,2023-03-06 00:00:00+00:00,55,13,18.572307692307692,241.44,9.166666666666666,3,7,task_create,calendar_view,True,8,"calendar_view,comment,task_create","calendar_view,comment,file_upload,task_create,task_edit",5,416,True,True,2023Q1,True,32.0,5
user_0407,False,,,2023-12-23 00:00:00+00:00,2024-01-28 00:00:00+00:00,36,10,32.625,326.25,12.666666666666666,0,1,calendar_view,calendar_view,True,5,,,4,88,False,False,2024Q1,False,-1.0,4
user_0408,False,,,2023-11-27 00:00:00+00:00,2024-02-07 00:00:00+00:00,72,7,32.33,226.31,15.833333333333334,0,21,calendar_view,task_edit,True,4,,,3,78,False,False,2024Q1,False,-1.0,4
user_0409,True,2023-04-20 00:00:00+00:00,22.0,2023-03-29 00:00:00+00:00,2023-08-09 00:00:00+00:00,133,8,13.895,111.16,14.285714285714286,1,9,comment,file_upload,True,6,"calendar_view,comment,task_create","comment,file_upload,task_create,task_edit",3,260,True,True,2023Q3,True,22.0,5
user_0410,True,2023-08-28 00:00:00+00:00,30.0,2023-07-29 00:00:00+00:00,2023-10-01 00:00:00+00:00,64,13,17.63076923076923,229.2,9.333333333333334,0,5,task_create,calendar_view,True,7,"task_create,task_edit","calendar_view,comment,file_upload,task_create,task_edit",5,207,True,True,2023Q4,True,30.0,5
user_0411,False,,,2023-03-28 00:00:00+00:00,2023-07-13 00:00:00+00:00,107,11,13.601818181818182,149.62,8.3,1,17,task_create,task_create,True,10,,,2,287,True,True,2023Q3,True,-1.0,4
user_0412,True,2023-07-12 00:00:00+00:00,15.0,2023-06-27 00:00:00+00:00,2023-07-27 00:00:00+00:00,30,5,26.294,131.47,13.25,1,7,calendar_view,task_create,True,3,"calendar_view,task_edit","comment,task_create",1,273,True,True,2023Q3,True,15.0,4
user_0413,True,2023-07-16 00:00:00+00:00,29.0,2023-06-17 00:00:00+00:00,2023-07-30 00:00:00+00:00,43,13,31.571538461538463,410.43,9.666666666666666,0,1,file_upload,comment,True,7,"calendar_view,file_upload","calendar_view,comment,file_upload,task_edit",4,270,True,True,2023Q3,True,29.0,4
user_0414,False,,,2023-08-29 00:00:00+00:00,2023-12-01 00:00:00+00:00,94,7,30.46857142857143,213.28,15.833333333333334,0,3,task_edit,comment,True,4,,,2,146,True,True,2023Q4,True,-1.0,5
user_0415,False,,,2023-08-27 00:00:00+00:00,2023-11-09 00:00:00+00:00,74,10,6.622,66.22,11.11111111111111,0,0,file_upload,task_create,True,8,,,4,168,True,True,2023Q4,True,-1.0,4
user_0416,False,,,2023-04-04 00:00:00+00:00,2023-07-31 00:00:00+00:00,118,10,12.95,129.5,11.777777777777779,0,1,calendar_view,calendar_view,True,5,,,4,269,True,True,2023Q3,True,-1.0,4
user_0417,False,,,2023-10-23 00:00:00+00:00,2023-12-06 00:00:00+00:00,44,12,32.25083333333333,387.01,10.0,1,7,task_edit,file_upload,True,6,,,3,141,True,True,2023Q4,True,-1.0,5
user_0418,False,,,2023-07-20 00:00:00+00:00,2023-10-22 00:00:00+00:00,94,9,6.956666666666667,62.61,12.0,0,2,calendar_view,task_create,True,6,,,3,186,True,True,2023Q4,True,-1.0,5
user_0419,True,2023-09-07 00:00:00+00:00,8.0,2023-08-30 00:00:00+00:00,2023-10-04 00:00:00+00:00,35,8,23.3875,187.1,14.0,0,20,file_upload,task_edit,True,4,,"calendar_view,comment,file_upload,task_create,task_edit",3,204,True,True,2023Q4,True,8.0,5
user_0420,False,,,2023-11-22 00:00:00+00:00,2024-01-01 00:00:00+00:00,40,9,13.151111111111112,118.36,11.125,0,13,file_upload,task_edit,True,4,,,3,115,True,False,2024Q1,True,-1.0,5
user_0421,False,,,2023-06-25 00:00:00+00:00,2023-09-27 00:00:00+00:00,94,6,6.8183333333333325,40.91,20.2,0,2,task_edit,calendar_view,True,1,,,2,211,True,True,2023Q3,True,-1.0,3
user_0422,False,,,2023-06-24 00:00:00+00:00,2023-11-19 00:00:00+00:00,148,7,9.192857142857141,64.35,14.833333333333334,0,17,calendar_view,calendar_view,True,2,,,3,158,True,True,2023Q4,True,-1.0,3
user_0423,False,,,2023-07-16 00:00:00+00:00,2023-08-31 00:00:00+00:00,46,8,25.21625,201.73,14.571428571428571,0,14,calendar_view,task_create,True,4,,,2,238,True,True,2023Q3,True,-1.0,5
user_0424,True,2023-03-01 00:00:00+00:00,57.0,2023-01-03 00:00:00+00:00,2023-04-30 00:00:00+00:00,117,12,16.76,201.12,10.272727272727273,2,5,calendar_view,task_edit,True,4,"calendar_view,comment,task_create,task_edit","calendar_view,comment,task_create,task_edit",4,361,True,True,2023Q2,True,57.0,4
user_0425,False,,,2023-11-15 00:00:00+00:00,2024-02-22 00:00:00+00:00,99,7,18.724285714285713,131.07,17.833333333333332,0,4,calendar_view,task_create,True,4,,,2,63,False,False,2024Q1,False,-1.0,3
user_0426,False,,,2023-03-29 00:00:00+00:00,2023-07-31 00:00:00+00:00,124,11,17.938181818181818,197.32,8.3,1,26,task_edit,calendar_view,True,6,,,4,269,True,True,2023Q3,True,-1.0,5
user_0427,True,2023-07-21 00:00:00+00:00,56.0,2023-05-26 00:00:00+00:00,2023-09-01 00:00:00+00:00,98,8,16.94375,135.55,12.428571428571429,0,10,task_edit,comment,True,7,"comment,file_upload,task_create,task_edit","comment,file_upload",3,237,True,True,2023Q3,True,56.0,4
user_0428,False,,,2023-10-18 00:00:00+00:00,2023-12-02 00:00:00+00:00,45,10,16.832,168.32,9.666666666666666,1,26,file_upload,task_create,True,5,,,3,145,True,True,2023Q4,True,-1.0,5
user_0429,False,,,2023-01-19 00:00:00+00:00,2023-03-05 00:00:00+00:00,45,11,21.030909090909088,231.33999999999997,9.8,1,7,task_create,comment,True,7,,,4,417,True,True,2023Q1,True,-1.0,5
user_0430,False,,,2023-07-31 00:00:00+00:00,2023-12-23 00:00:00+00:00,145,8,19.00625,152.05,15.0,0,0,task_create,comment,True,8,,,2,124,True,True,2023Q4,True,-1.0,3
user_0431,False,,,2023-01-21 00:00:00+00:00,2023-04-26 00:00:00+00:00,95,7,17.394285714285715,121.76,15.166666666666666,0,22,file_upload,task_edit,True,4,,,3,365,True,True,2023Q2,True,-1.0,3
user_0432,False,,,2023-07-24 00:00:00+00:00,2023-10-13 00:00:00+00:00,81,3,8.883333333333335,26.650000000000002,19.5,0,30,task_create,calendar_view,True,2,,,1,195,True,True,2023Q4,True,-1.0,2
user_0433,False,,,2023-04-13 00:00:00+00:00,2023-07-24 00:00:00+00:00,102,13,17.682307692307692,229.87,8.583333333333334,0,10,task_create,task_create,True,9,,,4,276,True,True,2023Q3,True,-1.0,4
user_0434,False,,,2023-05-08 00:00:00+00:00,2023-08-26 00:00:00+00:00,110,8,24.810000000000002,198.48000000000002,13.571428571428571,0,13,comment,task_create,True,7,,,3,243,True,True,2023Q3,True,-1.0,4
user_0435,True,2023-10-16 00:00:00+00:00,17.0,2023-09-29 00:00:00+00:00,2024-01-18 00:00:00+00:00,111,5,33.428,167.14,14.25,0,11,calendar_view,file_upload,True,4,calendar_view,"comment,file_upload,task_create",1,98,True,False,2024Q1,True,17.0,4
user_0436,False,,,2023-06-23 00:00:00+00:00,2023-08-31 00:00:00+00:00,69,14,22.635714285714283,316.9,7.3076923076923075,0,9,task_edit,task_create,True,5,,,3,238,True,True,2023Q3,True,-1.0,5
user_0437,False,,,2023-04-17 00:00:00+00:00,2023-06-30 00:00:00+00:00,74,8,13.53375,108.27,15.0,0,10,comment,task_edit,True,2,,,3,300,True,True,2023Q2,True,-1.0,3
user_0438,False,,,2023-09-14 00:00:00+00:00,2023-12-14 00:00:00+00:00,91,11,20.61818181818182,226.8,9.4,0,14,calendar_view,comment,True,8,,,3,133,True,True,2023Q4,True,-1.0,5
user_0439,False,,,2023-01-22 00:00:00+00:00,2023-04-19 00:00:00+00:00,87,15,18.245333333333335,273.68,8.214285714285714,1,5,calendar_view,file_upload,True,9,,,4,372,True,True,2023Q2,True,-1.0,5
user_0440,False,,,2023-06-06 00:00:00+00:00,2023-09-27 00:00:00+00:00,113,10,24.144,241.44,13.0,0,3,comment,calendar_view,True,6,,,4,211,True,True,2023Q3,True,-1.0,5
user_0441,False,,,2023-02-23 00:00:00+00:00,2023-04-28 00:00:00+00:00,64,11,18.27,200.97,10.2,0,10,task_create,task_create,True,9,,,4,363,True,True,2023Q2,True,-1.0,4
user_0442,True,2024-01-08 00:00:00+00:00,29.0,2023-12-10 00:00:00+00:00,2024-03-01 00:00:00+00:00,82,10,23.366999999999997,233.67,10.0,1,5,task_create,file_upload,True,9,"file_upload,task_create","calendar_view,comment,file_upload,task_create",3,55,False,False,2024Q1,False,29.0,4
user_0443,False,,,2023-11-02 00:00:00+00:00,2024-03-13 00:00:00+00:00,132,9,17.20777777777778,154.87,10.875,0,15,calendar_view,task_edit,True,5,,,3,43,False,False,2024Q1,False,-1.0,5
user_0444,False,,,2023-10-26 00:00:00+00:00,2024-01-22 00:00:00+00:00,88,8,24.96875,199.75,14.0,0,11,calendar_view,comment,True,5,,,3,94,True,False,2024Q1,True,-1.0,5
user_0445,False,,,2023-04-03 00:00:00+00:00,2023-06-27 00:00:00+00:00,85,12,25.225833333333338,302.71000000000004,9.0,2,0,task_edit,file_upload,True,5,,,3,303,True,True,2023Q2,True,-1.0,4
user_0446,True,2023-07-07 00:00:00+00:00,56.0,2023-05-12 00:00:00+00:00,2023-08-03 00:00:00+00:00,83,7,16.684285714285714,116.78999999999999,11.333333333333334,0,18,task_create,task_create,True,7,task_create,"comment,file_upload,task_create",2,266,True,True,2023Q3,True,56.0,3
user_0447,False,,,2023-05-06 00:00:00+00:00,2023-09-18 00:00:00+00:00,135,9,18.03222222222222,162.29,13.625,0,11,task_create,task_edit,True,6,,,3,220,True,True,2023Q3,True,-1.0,5
user_0448,False,,,2023-12-04 00:00:00+00:00,2024-02-03 00:00:00+00:00,61,10,12.7,127.0,12.444444444444445,0,6,calendar_view,task_edit,True,6,,,3,82,False,False,2024Q1,False,-1.0,5
user_0449,False,,,2023-05-29 00:00:00+00:00,2023-09-18 00:00:00+00:00,112,9,20.223333333333333,182.01,13.625,0,4,calendar_view,file_upload,True,4,,,3,220,True,True,2023Q3,True,-1.0,4
user_0450,True,2023-11-04 00:00:00+00:00,20.0,2023-10-15 00:00:00+00:00,2023-12-05 00:00:00+00:00,51,8,17.18375,137.47,14.571428571428571,0,17,task_create,calendar_view,True,6,task_create,"calendar_view,comment,file_upload,task_create",3,142,True,True,2023Q4,True,20.0,4
user_0451,False,,,2023-05-15 00:00:00+00:00,2023-08-06 00:00:00+00:00,83,9,11.477777777777778,103.3,11.0,1,17,comment,task_edit,True,5,,,3,263,True,True,2023Q3,True,-1.0,4
user_0452,True,2024-01-06 00:00:00+00:00,18.0,2023-12-19 00:00:00+00:00,2024-05-14 00:00:00+00:00,147,7,32.878571428571426,230.15,13.166666666666666,0,40,calendar_view,calendar_view,True,4,,"calendar_view,comment,file_upload,task_edit",2,-19,False,False,2024Q2,False,18.0,4
user_0453,False,,,2023-06-27 00:00:00+00:00,2023-08-04 00:00:00+00:00,38,14,19.079285714285714,267.11,7.846153846153846,1,10,calendar_view,task_edit,True,4,,,3,265,True,True,2023Q3,True,-1.0,5
user_0454,False,,,2023-09-13 00:00:00+00:00,2023-12-10 00:00:00+00:00,88,8,7.922499999999999,63.379999999999995,14.428571428571429,0,15,comment,task_create,True,7,,,3,137,True,True,2023Q4,True,-1.0,4
user_0455,False,,,2023-10-07 00:00:00+00:00,2024-01-09 00:00:00+00:00,94,16,24.10625,385.7,7.333333333333333,1,3,comment,file_upload,True,12,,,4,107,True,False,2024Q1,True,-1.0,5
user_0456,False,,,2023-09-09 00:00:00+00:00,2024-01-22 00:00:00+00:00,135,10,17.818,178.18,12.666666666666666,0,5,comment,file_upload,True,8,,,3,94,True,False,2024Q1,True,-1.0,4
user_0457,False,,,2023-07-26 00:00:00+00:00,2023-10-01 00:00:00+00:00,67,13,25.825384615384618,335.73,8.5,1,11,file_upload,task_create,True,10,,,3,207,True,True,2023Q4,True,-1.0,5
user_0458,False,,,2023-04-15 00:00:00+00:00,2023-08-21 00:00:00+00:00,128,7,33.05571428571428,231.39,9.666666666666666,0,22,file_upload,file_upload,True,4,,,2,248,True,True,2023Q3,True,-1.0,2
